Entity Type,ID,Name/Details,Additional Info
role,ftr08395,Benzoyl-CoA reductase subunit BadG (EC 1.3.99.15),ModelSEED
role,ftr08397,2-hydroxycyclohexanecarboxyl-CoA dehydrogenase (EC 1.1.1.-),ModelSEED
role,ftr08398,2-ketocyclohexanecarboxyl-CoA hydrolase (EC 4.1.3.36),ModelSEED
role,ftr11865,hypothetical protein possibly connected to lactam utilization and allophanate hydrolase,ModelSEED
role,ftr11867,3-oxoacyl-(acyl carrier protein) synthase (EC 2.3.1.41),ModelSEED
role,ftr11863,FIG013268: hypothetical protein,ModelSEED
role,ftr05515,Capsular polysaccharide synthesis enzyme Cap8L,ModelSEED
role,ftr05511,Capsular polysaccharide synthesis enzyme Cap8H,ModelSEED
role,ftr05510,Capsular polysaccharide synthesis enzyme Cap8G,ModelSEED
role,ftr05519,Capsular polysaccharide synthesis enzyme Cap8P,ModelSEED
role,ftr05518,Capsular polysaccharide synthesis enzyme Cap8O,ModelSEED
role,ftr14248,Extracellular alpha-amylase precursor,ModelSEED
role,ftr15662,"PTS system, fructose-specific IIA component",ModelSEED
role,ftr12943,"Predicted rhamnose oligosaccharide ABC transporter, permease component 1",ModelSEED
role,ftr15575,FIG00639719: hypothetical protein,ModelSEED
role,ftr13429,"T4-like phage protein, T4 GC0224",ModelSEED
role,ftr14241,"Endo-1,4-beta-xylanase C precursor (EC 3.2.1.8)",ModelSEED
role,ftr14240,"Hypothetical sugar kinase TM0795, PfkB family",ModelSEED
role,ftr14247,Beta-glucosidase A (EC 3.2.1.21),ModelSEED
role,ftr14768,LexA binding site upstream of recA,ModelSEED
role,ftr14769,UidR titrated fragment A at uidAB operon,ModelSEED
role,ftr14760,ArcA binding site at betT,ModelSEED
role,ftr14761,ArcA binding site at betI,ModelSEED
role,ftr14762,ArcA binding site at cyoA,ModelSEED
role,ftr14763,ArcA binding site at dadA,ModelSEED
role,ftr14764,ArcA binding site at fadB,ModelSEED
role,ftr14765,ArcA binding site at icd,ModelSEED
role,ftr14766,ArcA binding site at nuoA,ModelSEED
role,ftr10354,Hemolysin activation/secretion protein in cluster with DING protein(s),ModelSEED
role,ftr12013,"FIG036183: Transcriptional regulator, XRE family",ModelSEED
role,ftr10357,"Sterol desaturase, putative",ModelSEED
role,ftr15048,Pho box 1,ModelSEED
role,ftr15149,predicted CRP site 1 at idnK,ModelSEED
role,ftr15148,predicted CRP site 2 at kdgT gene,ModelSEED
role,ftr15147,predicted CRP site 1 at kdgT gene,ModelSEED
role,ftr15146,predicted CRP site at gntKU operon,ModelSEED
role,ftr15145,predicted CRP site 2 at uxaCA,ModelSEED
role,ftr15049,CRP and FNR retarded region at acsA gene,ModelSEED
role,ftr15143,predicted CRP site 1 at uxaCA,ModelSEED
role,ftr15142,predicted CRP site at kduID operon,ModelSEED
role,ftr15141,predicted CRP site at uidAB operon,ModelSEED
role,ftr15140,predicted CRP site at uxaB gene,ModelSEED
role,ftr04390,Matrix metallopeptidase-2,ModelSEED
role,ftr04391,CD44 antigen precursor,ModelSEED
role,ftr11682,Iojap protein,ModelSEED
role,ftr11686,"FIG146085: 3'-to-5' oligoribonuclease A, Bacillus type",ModelSEED
role,ftr11689,CTP:molybdopterin cytidylyltransferase,ModelSEED
role,ftr15041,H-NS retarded fragment at clyA gene,ModelSEED
role,ftr16529,RtT RNA,ModelSEED
role,ftr12883,"Beta-galactosidase (EC 3.2.1.23), LacZ family",ModelSEED
role,ftr12887,"Predicted galactoside ABC transporter, permease protein 2",ModelSEED
role,ftr12886,"Predicted galactoside ABC transporter, permease protein 1",ModelSEED
role,ftr12885,"Predicted galactoside ABC transporter, sugar-binding protein",ModelSEED
role,ftr04022,"2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase (EC 4.1.2.-)",ModelSEED
role,ftr04020,4-hydroxyphenylacetate 3-monooxygenase (EC 1.14.13.3),ModelSEED
role,ftr15408,IS30 transposase,ModelSEED
role,ftr16527,RybB RNA,ModelSEED
role,ftr12088,Tail component protein,ModelSEED
role,ftr12083,phage head completion protein (GPL),ModelSEED
role,ftr12082,Prophage lysozyme (EC 3.2.1.17),ModelSEED
role,ftr12081,Phage-related capsid packaging protein,ModelSEED
role,ftr06552,phenol hydroxylase large subunit,ModelSEED
role,ftr12085,Portal vertex protein,ModelSEED
role,ftr13422,"T4-like phage protein, T4 GC0198",ModelSEED
role,ftr13423,"T4-like phage protein, T4 GC0755",ModelSEED
role,ftr13420,T4-like phage peptidase,ModelSEED
role,ftr13933,glycerol-3-phosphate cytidyltransferase homolog,ModelSEED
role,ftr13427,"T4-like phage protein, T4 GC0312",ModelSEED
role,ftr13424,"T4-like phage protein, T4 GC0945",ModelSEED
role,ftr13425,"T4-like phage protein, T4 GC0931",ModelSEED
role,ftr13428,"T4-like phage protein, T4 GC0423",ModelSEED
role,ftr06244,pH adaptation potassium efflux system c,ModelSEED
role,ftr02398,"Magnesium transporting ATPase, P-type 1 (EC 3.6.3.2)",ModelSEED
role,ftr13944,Multidrug and toxin extrusion (MATE) family efflux pump YdhE/NorM,ModelSEED
role,ftr02390,C4-dicarboxylate transporter DcuA,ModelSEED
role,ftr02391,"PTS system, 3-keto-L-gulonate/L-ascorbate specific IIC component (SgaT)",ModelSEED
role,ftr02396,"PTS system, trehalose-specific IIB component (EC 2.7.1.69)",ModelSEED
role,ftr02397,"PTS system, trehalose-specific IIC component (EC 2.7.1.69)",ModelSEED
role,ftr02395,ABC transporter periplasmic binding protein ytfQ precursor,ModelSEED
role,ftr12331,PurR: transcription regulator associated with purine metabolism,ModelSEED
role,ftr07277,D-glycero-D-manno-heptose 1-phosphate guanosyltransferase,ModelSEED
role,ftr06245,pH adaptation potassium efflux system d,ModelSEED
role,ftr07274,capsular polysaccharide biosynthesis glycosyl transferase,ModelSEED
role,ftr13686,FIG000233: metal-dependent hydrolase,ModelSEED
role,ftr13687,Periplasmic septal ring factor with murein hydrolase activity EnvC/YibP,ModelSEED
role,ftr03559,"PTS system, sucrose-specific IIA component (EC 2.7.1.69)",ModelSEED
role,ftr03556,Sucrose-6-phosphate hydrolase (EC 3.2.1.B3),ModelSEED
role,ftr15441,D-alanyl-D-alanine dipeptidase (EC 3.4.13.-),ModelSEED
role,ftr02179,Multidrug translocase mdfA,ModelSEED
role,ftr02176,Glutothione ABC transporter periplasmic binding protein,ModelSEED
role,ftr02177,Glutothione ABC transporter permease protein,ModelSEED
role,ftr02175,Glutothione ABC transporter ATP-binding protein,ModelSEED
role,ftr02172,Glutamine transport system permease protein glnP (TC 3.A.1.3.2),ModelSEED
role,ftr02173,"Glutamine ABC transporter, periplasmic glutamine-binding protein (TC 3.A.1.3.2)",ModelSEED
role,ftr15409,Aldo-keto reductase,ModelSEED
role,ftr06247,pH adaptation potassium efflux system f,ModelSEED
role,ftr08124,putPA fragment of control region,ModelSEED
role,ftr04145,Potential response regulator for aerial mycelium production,ModelSEED
role,ftr05410,"PTS system, N-acetylgalactosamine-specific IIC component (EC 2.7.1.69)",ModelSEED
role,ftr05411,"PTS system, N-acetylgalactosamine-specific IID component (EC 2.7.1.69)",ModelSEED
role,ftr05412,"PTS system, N-acetylgalactosamine- and galactosamine-specific IIA component (EC 2.7.1.69)",ModelSEED
role,ftr05414,"PTS system, galactosamine-specific IIC component (EC 2.7.1.69)",ModelSEED
role,ftr11801,"FIG014387: Transcriptional regulator, PadR family",ModelSEED
role,ftr05415,"PTS system, galactosamine-specific IID component (EC 2.7.1.69)",ModelSEED
role,ftr05417,N-acetylgalactosamine-6-phosphate deacetylase (EC 3.5.1.25),ModelSEED
role,ftr14251,"Trehalose ABC transporter, permease component 2",ModelSEED
role,ftr01150,Sulfite oxidase,ModelSEED
role,ftr01153,Putative reductase (alkanesulfonate metabolism),ModelSEED
role,ftr15967,Hypothetical protein yrhA,ModelSEED
role,ftr15961,FIG00639558: hypothetical protein,ModelSEED
role,ftr15962,Siroheme synthase,ModelSEED
role,ftr09705,"alcaligin biosynthesis complex, long chain",ModelSEED
role,ftr09706,"Diaminobutyrate-pyruvate transaminase & L-2,4-diaminobutyrate decarboxylase",ModelSEED
role,ftr09701,Putative stomatin/prohibitin-family membrane protease subunit YbbK,ModelSEED
role,ftr09703,Alcaligin biosynthesis enzyme (EC 1.-.-.-),ModelSEED
role,ftr10309,"Benzoate transport, extracellular ligand-binding receptor",ModelSEED
role,ftr00822,putative esterase,ModelSEED
role,ftr00820,"Maltose/maltodextrin ABC transporter, substrate binding periplasmic protein MalE",ModelSEED
role,ftr00821,Transposase (maltose area),ModelSEED
role,ftr16436,rot promoter P1,ModelSEED
role,ftr16437,rot promoter P2,ModelSEED
role,ftr16434,putative xE132-binding site at rpoD,ModelSEED
role,ftr16435,cobUST promoter P1,ModelSEED
role,ftr16432,cstA promoter P3,ModelSEED
role,ftr16433,putative xE132-binding site at htpG,ModelSEED
role,ftr14621,WhiB-type transcription regulator,ModelSEED
role,ftr14544,Serine/threonine protein kinase (EC 2.7.11.1) PpkA,ModelSEED
role,ftr14545,Secreted protein Hcp,ModelSEED
role,ftr14546,Inner membrane protein DotU,ModelSEED
role,ftr04254,Membrane-bound lytic murein transglycosylase C precursor (EC 3.2.1.-),ModelSEED
role,ftr04251,Membrane-bound lytic murein transglycosylase D precursor (EC 3.2.1.-),ModelSEED
role,ftr04253,Soluble lytic murein transglycosylase precursor (EC 3.2.1.-),ModelSEED
role,ftr04259,Glycogen debranching enzyme (EC 3.2.1.-),ModelSEED
role,ftr11305,Hypothetical protein ortholog to Borrelia burgdorferi BB0467,ModelSEED
role,ftr11306,Hypothetical protein ortholog to Borrelia burgdorferi BB0468,ModelSEED
role,ftr11308,"ABC transporter, ATP-binding protein, ortholog to Borrelia burgdorferi BB0466",ModelSEED
role,ftr15685,FIG00637883: hypothetical protein,ModelSEED
role,ftr12654,ABC-type sugar transport systems ATPase components,ModelSEED
role,ftr12655,putative DNA polymerase epsilon subunit,ModelSEED
role,ftr15688,FIG00640159: hypothetical protein,ModelSEED
role,ftr15689,FIG00640594: hypothetical protein,ModelSEED
role,ftr12659,FUPA31 P-type ATPase,ModelSEED
role,ftr10876,"FtsK/SpoIIIE family protein Rv3870, component of ESX-1 secretion system",ModelSEED
role,ftr10877,"FtsK/SpoIIIE family protein Rv3871, component of ESX-1 secretion system",ModelSEED
role,ftr10872,Chalcone synthase (EC 2.3.1.74),ModelSEED
role,ftr10873,Chalcone--flavonone isomerase (EC 5.5.1.6),ModelSEED
role,ftr10878,"AAA family ATPase, ESX-1 secretion system component Rv3868",ModelSEED
role,ftr10879,Putative ESX-1 secretion system component Rv3869,ModelSEED
role,ftr05708,Aerobactin siderophore biosynthesis protein iucD,ModelSEED
role,ftr05252,"N-Acetyl-D-glucosamine-related ABC transport system, permease protein 2",ModelSEED
role,ftr05250,"N-Acetyl-D-glucosamine-related ABC transport system, sugar-binding protein",ModelSEED
role,ftr09952,Ubiquinol-cytochrome C reductase complex ubiquinone-binding protein QP-C (EC 1.10.2.2),ModelSEED
role,ftr09955,Ubiquinol-cytochrome C reductase complex 8.5 kDa protein (EC 1.10.2.2),ModelSEED
role,ftr09954,"Ubiquinol-cytochrome C reductase complex 11 kDa protein, mitochondrial precursor (EC 1.10.2.2)",ModelSEED
role,ftr09957,ubiquinol-cytochrome c oxidoreductase subunit 6 (17 kDa),ModelSEED
role,ftr09956,ubiquinol-cytochrome C reductase complex protein like (8.7 kD) (3O550),ModelSEED
role,ftr09959,Ubiquinol-cytochrome C reductase complex 6.4 kDa protein (EC 1.10.2.2),ModelSEED
role,ftr09958,Ubiquinol-cytochrome C reductase complex 6.3 kDa protein (EC 1.10.2.2),ModelSEED
role,ftr14543,Phosphoprotein phosphatase PppA,ModelSEED
role,ftr12090,Small terminase subunit,ModelSEED
role,ftr15600,Chaperone protein hchA,ModelSEED
role,ftr14623,Uncharacterized protein conserved in archaea (DUF531),ModelSEED
role,ftr12438,IcmF protein,ModelSEED
role,ftr13749,Tetracycline efflux protein TetA,ModelSEED
role,ftr15603,FIG001196: Membrane protein YedZ,ModelSEED
role,ftr08944,Putative uncharacterized protein BCG_3619c,ModelSEED
role,ftr07625,Cinnamoyl-CoA reductase (EC 1.2.1.44),ModelSEED
role,ftr07180,trans-cinnamate 4-monooxygenase,ModelSEED
role,ftr03969,Protein export cytoplasm protein SecA2 ATPase RNA helicase (TC 3.A.5.1.1),ModelSEED
role,ftr03966,Preprotein translocase SecY2 subunit (TC 3.A.5.1.1),ModelSEED
role,ftr11331,DNA integrity scanning protein disA,ModelSEED
role,ftr07528,cb-type cytochrome c oxidase subunit IV [EC:1.9.3.1],ModelSEED
role,ftr14463,StbD replicon stabilization protein (antitoxin to StbE),ModelSEED
role,ftr14971,CRP protected region 1 at rot gene,ModelSEED
role,ftr14970,putative narL/narP binding site 3 upstream of nrf,ModelSEED
role,ftr14972,putative narL/narP binding site 4 upstream of nrf,ModelSEED
role,ftr14975,IHF retarded fragment upstream of narGHJI,ModelSEED
role,ftr14974,IHF protected fragment upstream of narGHJI,ModelSEED
role,ftr14977,promoter region 1 at aeg-46.5,ModelSEED
role,ftr14976,promoter at narGHJI,ModelSEED
role,ftr14979,promoter region 3 at aeg-46.5,ModelSEED
role,ftr14978,promoter region 2 at aeg-46.5,ModelSEED
role,ftr01708,COG0488: ATPase components of ABC transporters with duplicated ATPase domains,ModelSEED
role,ftr01709,alternate gene name: yzbB,ModelSEED
role,ftr12684,tRNA S(4)U 4-thiouridine synthase (former ThiI),ModelSEED
role,ftr01707,5-nucleotidase SurE (EC 3.1.3.5),ModelSEED
role,ftr01701,Thymidylate synthase thyX (EC 2.1.1.-),ModelSEED
role,ftr08626,Peptidoglycan-associated lipoprotein precursor,ModelSEED
role,ftr02613,Aliphatic amidase amiE (EC 3.5.1.4),ModelSEED
role,ftr15363,Hnr protein,ModelSEED
role,ftr01838,Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16),ModelSEED
role,ftr01832,6-phospho-3-hexuloisomerase,ModelSEED
role,ftr01830,"Endoglucanase J, the largest catalytic component of the cellulosome",ModelSEED
role,ftr01831,D-arabino-3-hexulose 6-phosphate formaldehyde lyase,ModelSEED
role,ftr00611,Flagellar protein flbD,ModelSEED
role,ftr00610,Flagellar trans-acting factor fliX,ModelSEED
role,ftr00613,Negative regulator of flagellin synthesis flgM,ModelSEED
role,ftr00615,Flagellin protein flaG,ModelSEED
role,ftr00614,Negative regulator of flagellin synthesis,ModelSEED
role,ftr00617,Flagellin protein flaD,ModelSEED
role,ftr00616,Flagellin protein flaC,ModelSEED
role,ftr11841,Putative Holliday junction resolvase (EC 3.1.-.-),ModelSEED
role,ftr15361,Protamine-like protein,ModelSEED
role,ftr13447,"Cyanophage-encoded photosynthetic antenna protein, CpeT",ModelSEED
role,ftr14739,ArcA binding site 1 at pfl,ModelSEED
role,ftr15360,FIG00640121: hypothetical protein,ModelSEED
role,ftr15129,predicted UxuR/ExuR site at uxuR gene,ModelSEED
role,ftr15550,Transglycosylase associated protein,ModelSEED
role,ftr05399,"Phosphoesterase, DHH family protein",ModelSEED
role,ftr15551,"TsaB protein, required for threonylcarbamoyladenosine (t(6)A) formation in tRNA",ModelSEED
role,ftr14744,ArcA binding site 2 at cydA,ModelSEED
role,ftr14745,ArcA binding site 3 at cydA,ModelSEED
role,ftr14742,ArcA binding site 5 at pfl,ModelSEED
role,ftr14743,ArcA binding site 1 at cydA,ModelSEED
role,ftr14740,ArcA binding site 2 at pfl,ModelSEED
role,ftr14741,ArcA binding site 4 at pfl,ModelSEED
role,ftr15165,putative Fur binding site at yebN,ModelSEED
role,ftr04912,"Coenzyme F420-reducing hydrogenase, gamma subunit",ModelSEED
role,ftr15167,ribonucleic antiterminator region upstream of bglG,ModelSEED
role,ftr15166,bolA promoter region,ModelSEED
role,ftr04629,"Deoxyuridine 5'-triphosphate nucleotidohydrolase (EC 3.6.1.23) [SA bacteriophages 11, Mu50B]",ModelSEED
role,ftr15163,CRP protected region A at pts operon,ModelSEED
role,ftr04626,"Hypothetical protein, SAV0879 homolog [SA bacteriophages 11, Mu50B]",ModelSEED
role,ftr04621,"Hypothetical protein, phi-ETA orf33 homolog [SA bacteriophages 11, Mu50B]",ModelSEED
role,ftr04916,Predicted cobalt transporter in Mycobacteria,ModelSEED
role,ftr04917,Predicted cobalt ABC transporter periplasmic component,ModelSEED
role,ftr05933,Fatty-acid amide hydrolase (EC 3.1.-.-),ModelSEED
role,ftr05932,Cannabinoid receptor 2,ModelSEED
role,ftr05930,Cannabinoid receptor 1,ModelSEED
role,ftr10074,tRNA-Arg,ModelSEED
role,ftr10075,tRNA-Arg-ACG,ModelSEED
role,ftr10076,tRNA-Arg-CCG,ModelSEED
role,ftr15247,CadR binding site upstream of zntA gene,ModelSEED
role,ftr14723,putative Pdh binding site upstream of lctPRD,ModelSEED
role,ftr09969,Nodulation protein nolL,ModelSEED
role,ftr10070,tRNA-Ala,ModelSEED
role,ftr15303,MFS superfamily export protein YceL,ModelSEED
role,ftr15369,Amino acid biosynthesis: Tryptophan,ModelSEED
role,ftr10072,tRNA-Ala-GGC,ModelSEED
role,ftr10073,tRNA-Ala-UGC,ModelSEED
role,ftr15240,lacZ ribosome binding site,ModelSEED
role,ftr06918,Ycf36 protein,ModelSEED
role,ftr13916,N-3-oxododecanoyl-L-homoserine lactone quorum-sensing transcriptional activator,ModelSEED
role,ftr09960,Capsular polysaccharide export system protein KpsF,ModelSEED
role,ftr13914,N-3-oxooctanoyl-L-homoserine lactone quorum-sensing transcriptional activator,ModelSEED
role,ftr13915,N-butyryl-L-homoserine lactone quorum-sensing transcriptional activator,ModelSEED
role,ftr02370,"Ribose ABC transport system, periplasmic ribose-binding protein RbsB (TC 3.A.1.2.1)",ModelSEED
role,ftr02373,homoserine/homoserine lactone efflux protein [KO:K05834],ModelSEED
role,ftr02374,Potassium uptake protein TrkH,ModelSEED
role,ftr15242,5' end of 23S rRNA,ModelSEED
role,ftr05330,Putative amidotransferase (Type 1 glutamine amidotransferase - GATase1),ModelSEED
role,ftr06879,Acetylornithine aminotransferase 1 (EC 2.6.1.11),ModelSEED
role,ftr06878,"Acetylornithine aminotransferase, mitochondrial precursor (EC 2.6.1.11) (ACOAT)",ModelSEED
role,ftr09962,"Nodulation ABC transporter, NodI",ModelSEED
role,ftr03574,"1,4-dihydroxy-2-naphthoate octaprenyltransferase (EC 2.5.1.74)",ModelSEED
role,ftr03576,"2-heptaprenyl-1,4-naphthoquinone methyltransferase (EC 2.1.1.163)",ModelSEED
role,ftr02110,Inner membrane protein forms channel for type IV secretion of T-DNA complex (VirB10),ModelSEED
role,ftr02111,ATPase provides energy for both assembly of type IV secretion complex and secretion of T-DNA complex (VirB11),ModelSEED
role,ftr02119,Iron(III)-binding periplasmic protein sfuA,ModelSEED
role,ftr09963,Nodulation protein J,ModelSEED
role,ftr07311,Cytolethal distending toxin subunit B,ModelSEED
role,ftr09964,N-methyl transferase nodS,ModelSEED
role,ftr14402,Fimbriae-like periplasmic protein SfmF,ModelSEED
role,ftr13009,HTH-type transcriptional regulator YidP,ModelSEED
role,ftr13003,Mediator of hyperadherence YidE,ModelSEED
role,ftr09494,D-alanine--D-alanine ligase B (EC 6.3.2.4),ModelSEED
